DEPADM;DepBol;NomeDepBol;codRMet;CODESC;NOMESC;SERIE_ANO;cod_per;periodo;co_comp;ds_comp;medprof
1;1;Rede Estadual;5;30892;ELMOZA ANTONIO JOAO PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;289,7
1;1;Rede Estadual;5;30910;PERCIO GOMES GONZALES DR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;227,6
1;1;Rede Estadual;5;30910;PERCIO GOMES GONZALES DR;9º Ano EF;9;GERAL;2;MATEMÁTICA;226,8
1;1;Rede Estadual;5;30910;PERCIO GOMES GONZALES DR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;274,1
1;1;Rede Estadual;5;30910;PERCIO GOMES GONZALES DR;EM-3ª série;9;GERAL;2;MATEMÁTICA;278,7
1;1;Rede Estadual;5;30958;JOSE EDSON MOYSES PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,5
1;1;Rede Estadual;5;30958;JOSE EDSON MOYSES PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;260,9
1;1;Rede Estadual;5;30958;JOSE EDSON MOYSES PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;277,2
1;1;Rede Estadual;5;30958;JOSE EDSON MOYSES PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;284,8
1;1;Rede Estadual;5;30995;GUILHERME BUZINARO PREFEITO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;289,8
1;1;Rede Estadual;5;30995;GUILHERME BUZINARO PREFEITO;EM-3ª série;9;GERAL;2;MATEMÁTICA;293,7
1;1;Rede Estadual;5;31045;DURVALINO GRION PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;254,1
1;1;Rede Estadual;5;31045;DURVALINO GRION PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;264,7
1;1;Rede Estadual;5;31045;DURVALINO GRION PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;284,3
1;1;Rede Estadual;5;31045;DURVALINO GRION PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;284,4
1;1;Rede Estadual;5;31069;JOEL AGUIAR PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;245,4
1;1;Rede Estadual;5;31069;JOEL AGUIAR PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,7
1;1;Rede Estadual;5;31069;JOEL AGUIAR PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,3
1;1;Rede Estadual;5;31069;JOEL AGUIAR PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;278,8
1;1;Rede Estadual;5;31112;FLEURIDES CAVALLINI MENECHINO PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;258,2
1;1;Rede Estadual;5;31112;FLEURIDES CAVALLINI MENECHINO PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;271,1
1;1;Rede Estadual;5;31112;FLEURIDES CAVALLINI MENECHINO PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,2
1;1;Rede Estadual;5;31112;FLEURIDES CAVALLINI MENECHINO PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;273,1
1;1;Rede Estadual;5;31159;LUCIO ANTUNES DOM;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;230,9
1;1;Rede Estadual;5;31159;LUCIO ANTUNES DOM;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,3
1;1;Rede Estadual;5;31159;LUCIO ANTUNES DOM;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,8
1;1;Rede Estadual;5;31159;LUCIO ANTUNES DOM;EM-3ª série;9;GERAL;2;MATEMÁTICA;277,2
1;1;Rede Estadual;5;31252;JULIETA GUEDES MENDONCA PROFA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,3
1;1;Rede Estadual;5;31252;JULIETA GUEDES MENDONCA PROFA;9º Ano EF;9;GERAL;2;MATEMÁTICA;245,2
1;1;Rede Estadual;5;31252;JULIETA GUEDES MENDONCA PROFA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,5
1;1;Rede Estadual;5;31252;JULIETA GUEDES MENDONCA PROFA;EM-3ª série;9;GERAL;2;MATEMÁTICA;277,8
1;1;Rede Estadual;5;31264;9 DE JULHO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;274,9
1;1;Rede Estadual;5;31264;9 DE JULHO;9º Ano EF;9;GERAL;2;MATEMÁTICA;307,4
1;1;Rede Estadual;5;31264;9 DE JULHO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;300,5
1;1;Rede Estadual;5;31264;9 DE JULHO;EM-3ª série;9;GERAL;2;MATEMÁTICA;330,1
1;1;Rede Estadual;5;31276;ISAC PEREIRA GARCEZ ENG;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,3
1;1;Rede Estadual;5;31276;ISAC PEREIRA GARCEZ ENG;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,6
1;1;Rede Estadual;5;31276;ISAC PEREIRA GARCEZ ENG;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;279,5
1;1;Rede Estadual;5;31276;ISAC PEREIRA GARCEZ ENG;EM-3ª série;9;GERAL;2;MATEMÁTICA;288,2
1;1;Rede Estadual;5;31297;OSCAR PEDROSO HORTA MINISTRO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;224
1;1;Rede Estadual;5;31297;OSCAR PEDROSO HORTA MINISTRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;230,9
1;1;Rede Estadual;5;31297;OSCAR PEDROSO HORTA MINISTRO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;261,4
1;1;Rede Estadual;5;31297;OSCAR PEDROSO HORTA MINISTRO;EM-3ª série;9;GERAL;2;MATEMÁTICA;259,9
1;1;Rede Estadual;5;31306;GERALDO PECORARI PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;281,9
1;1;Rede Estadual;5;31306;GERALDO PECORARI PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;313,2
1;1;Rede Estadual;5;31355;ORLANDO GUIRADO BRAGA PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,8
1;1;Rede Estadual;5;31355;ORLANDO GUIRADO BRAGA PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,9
1;1;Rede Estadual;5;31355;ORLANDO GUIRADO BRAGA PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,9
1;1;Rede Estadual;5;31355;ORLANDO GUIRADO BRAGA PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;283,2
1;1;Rede Estadual;5;31422;JACINTO PERNAS GOMATO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;262,4
1;1;Rede Estadual;5;31422;JACINTO PERNAS GOMATO;9º Ano EF;9;GERAL;2;MATEMÁTICA;281,4
1;1;Rede Estadual;5;31422;JACINTO PERNAS GOMATO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;302,9
1;1;Rede Estadual;5;31422;JACINTO PERNAS GOMATO;EM-3ª série;9;GERAL;2;MATEMÁTICA;302,9
1;1;Rede Estadual;5;31446;FERDINANDO IENNY;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;276,1
1;1;Rede Estadual;5;31446;FERDINANDO IENNY;EM-3ª série;9;GERAL;2;MATEMÁTICA;298,6
1;1;Rede Estadual;5;31458;JOAO BRASIO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;237,3
1;1;Rede Estadual;5;31458;JOAO BRASIO;9º Ano EF;9;GERAL;2;MATEMÁTICA;258,4
1;1;Rede Estadual;5;31458;JOAO BRASIO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278
1;1;Rede Estadual;5;31458;JOAO BRASIO;EM-3ª série;9;GERAL;2;MATEMÁTICA;286,2
1;1;Rede Estadual;5;31461;SALVADOR RAMOS DE MOURA PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;262,8
1;1;Rede Estadual;5;31461;SALVADOR RAMOS DE MOURA PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;281,1
1;1;Rede Estadual;5;31461;SALVADOR RAMOS DE MOURA PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;285,5
1;1;Rede Estadual;5;31461;SALVADOR RAMOS DE MOURA PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;300,5
1;1;Rede Estadual;5;31471;JOAO BERNARDI;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;257,2
1;1;Rede Estadual;5;31471;JOAO BERNARDI;9º Ano EF;9;GERAL;2;MATEMÁTICA;249,5
1;1;Rede Estadual;5;31471;JOAO BERNARDI;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;281,4
1;1;Rede Estadual;5;31471;JOAO BERNARDI;EM-3ª série;9;GERAL;2;MATEMÁTICA;286,9
1;1;Rede Estadual;5;31513;LÉA APARECIDA VIEIRA GUEDES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;274
1;1;Rede Estadual;5;31513;LÉA APARECIDA VIEIRA GUEDES;EM-3ª série;9;GERAL;2;MATEMÁTICA;289,8
1;1;Rede Estadual;5;31525;IDENE RODRIGUES DOS SANTOS PROF;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243
1;1;Rede Estadual;5;31525;IDENE RODRIGUES DOS SANTOS PROF;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,4
1;1;Rede Estadual;5;31525;IDENE RODRIGUES DOS SANTOS PROF;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;286
1;1;Rede Estadual;5;31525;IDENE RODRIGUES DOS SANTOS PROF;EM-3ª série;9;GERAL;2;MATEMÁTICA;307,3
1;1;Rede Estadual;5;31549;HANS WIRTH;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;243,7
1;1;Rede Estadual;5;31549;HANS WIRTH;9º Ano EF;9;GERAL;2;MATEMÁTICA;246
1;1;Rede Estadual;5;31549;HANS WIRTH;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,7
1;1;Rede Estadual;5;31549;HANS WIRTH;EM-3ª série;9;GERAL;2;MATEMÁTICA;266,8
1;1;Rede Estadual;5;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;233
1;1;Rede Estadual;5;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,6
1;1;Rede Estadual;5;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;280,9
1;1;Rede Estadual;5;31550;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;EM-3ª série;9;GERAL;2;MATEMÁTICA;289,7
1;1;Rede Estadual;5;31574;BENJAMIN CONSTANT;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;231,4
1;1;Rede Estadual;5;31574;BENJAMIN CONSTANT;9º Ano EF;9;GERAL;2;MATEMÁTICA;240
1;1;Rede Estadual;5;31574;BENJAMIN CONSTANT;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,6
1;1;Rede Estadual;5;31574;BENJAMIN CONSTANT;EM-3ª série;9;GERAL;2;MATEMÁTICA;269,5
1;1;Rede Estadual;5;31586;PARAPUA DE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;236,6
1;1;Rede Estadual;5;31586;PARAPUA DE;9º Ano EF;9;GERAL;2;MATEMÁTICA;230,8
1;1;Rede Estadual;5;31586;PARAPUA DE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;272,1
1;1;Rede Estadual;5;31586;PARAPUA DE;EM-3ª série;9;GERAL;2;MATEMÁTICA;263,6
1;1;Rede Estadual;5;31598;IRALDO ANTONIO MARTINS DE TOLEDO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;253,3
1;1;Rede Estadual;5;31598;IRALDO ANTONIO MARTINS DE TOLEDO;9º Ano EF;9;GERAL;2;MATEMÁTICA;255,3
1;1;Rede Estadual;5;31598;IRALDO ANTONIO MARTINS DE TOLEDO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;269,6
1;1;Rede Estadual;5;31598;IRALDO ANTONIO MARTINS DE TOLEDO;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,9
1;1;Rede Estadual;5;31604;GINEZ CARMONA MARTINEZ DOUTOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;209,6
1;1;Rede Estadual;5;31604;GINEZ CARMONA MARTINEZ DOUTOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;216,3
1;1;Rede Estadual;5;31604;GINEZ CARMONA MARTINEZ DOUTOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;258,8
1;1;Rede Estadual;5;31604;GINEZ CARMONA MARTINEZ DOUTOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;271,9
1;1;Rede Estadual;5;31616;OSVALDO MARTINS;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;257
1;1;Rede Estadual;5;31616;OSVALDO MARTINS;9º Ano EF;9;GERAL;2;MATEMÁTICA;270,9
1;1;Rede Estadual;5;31616;OSVALDO MARTINS;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;275,9
1;1;Rede Estadual;5;31616;OSVALDO MARTINS;EM-3ª série;9;GERAL;2;MATEMÁTICA;276,7
1;1;Rede Estadual;5;31636;DOM BOSCO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;282,8
1;1;Rede Estadual;5;31636;DOM BOSCO;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,9
1;1;Rede Estadual;5;31665;MARIA HELENA BASSO ANTUNES PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;269,1
1;1;Rede Estadual;5;31665;MARIA HELENA BASSO ANTUNES PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;269,1
1;1;Rede Estadual;5;31689;AMALIA VALENTINA MARSIGLIA RINO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,5
1;1;Rede Estadual;5;31689;AMALIA VALENTINA MARSIGLIA RINO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,6
1;1;Rede Estadual;5;31690;SERAPHINA ETELVINA PAGLIUSO PROFESSORA;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;189,4
1;1;Rede Estadual;5;31690;SERAPHINA ETELVINA PAGLIUSO PROFESSORA;3º Ano EF;9;GERAL;2;MATEMÁTICA;216,3
1;1;Rede Estadual;5;31690;SERAPHINA ETELVINA PAGLIUSO PROFESSORA;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;210,9
1;1;Rede Estadual;5;31690;SERAPHINA ETELVINA PAGLIUSO PROFESSORA;5º Ano EF;9;GERAL;2;MATEMÁTICA;227,4
1;1;Rede Estadual;5;31732;FERNANDO COSTA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;249,7
1;1;Rede Estadual;5;31732;FERNANDO COSTA;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,8
1;1;Rede Estadual;5;31732;FERNANDO COSTA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;283,8
1;1;Rede Estadual;5;31732;FERNANDO COSTA;EM-3ª série;9;GERAL;2;MATEMÁTICA;285,3
1;1;Rede Estadual;5;31744;MARIA LUIZA BASTOS PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;261,2
1;1;Rede Estadual;5;31744;MARIA LUIZA BASTOS PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,8
1;1;Rede Estadual;5;31744;MARIA LUIZA BASTOS PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;296
1;1;Rede Estadual;5;31744;MARIA LUIZA BASTOS PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;307,5
1;1;Rede Estadual;5;31756;JOAO ALFREDO DA SILVA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,3
1;1;Rede Estadual;5;31756;JOAO ALFREDO DA SILVA;9º Ano EF;9;GERAL;2;MATEMÁTICA;244,7
1;1;Rede Estadual;5;31800;ANNA ANTONIO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;239,2
1;1;Rede Estadual;5;31800;ANNA ANTONIO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;248,9
1;1;Rede Estadual;5;31800;ANNA ANTONIO PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;262,2
1;1;Rede Estadual;5;31800;ANNA ANTONIO PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;270,5
1;1;Rede Estadual;5;31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;261,1
1;1;Rede Estadual;5;31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;292,3
1;1;Rede Estadual;5;31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;307
1;1;Rede Estadual;5;31860;MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;318
1;1;Rede Estadual;5;31884;CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;235
1;1;Rede Estadual;5;31884;CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;257,1
1;1;Rede Estadual;5;31884;CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;258,7
1;1;Rede Estadual;5;31884;CELESTINA DE CAMPOS TOLEDO TEIXEIRA PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;269,6
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;3º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;172,1
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;3º Ano EF;9;GERAL;2;MATEMÁTICA;185,2
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;5º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;217,5
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;5º Ano EF;9;GERAL;2;MATEMÁTICA;227,3
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;235,9
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;9º Ano EF;9;GERAL;2;MATEMÁTICA;247,5
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;289,1
1;1;Rede Estadual;5;31896;FILOMENA SCATENA CHRISTOFANO;EM-3ª série;9;GERAL;2;MATEMÁTICA;306,7
1;1;Rede Estadual;5;31914;MIGUEL OMAR BARRETO PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;241,9
1;1;Rede Estadual;5;31914;MIGUEL OMAR BARRETO PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;249
1;1;Rede Estadual;5;31914;MIGUEL OMAR BARRETO PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,8
1;1;Rede Estadual;5;31914;MIGUEL OMAR BARRETO PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;262,9
1;1;Rede Estadual;5;31926;HUGO MIELE PROFESSOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;252,9
1;1;Rede Estadual;5;31926;HUGO MIELE PROFESSOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;265,5
1;1;Rede Estadual;5;31926;HUGO MIELE PROFESSOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;284,6
1;1;Rede Estadual;5;31926;HUGO MIELE PROFESSOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;295,6
1;1;Rede Estadual;5;31948;ANGELICA DE OLIVEIRA PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;268,1
1;1;Rede Estadual;5;31948;ANGELICA DE OLIVEIRA PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;283
1;1;Rede Estadual;5;31951;PEDRO TOFANO VEREADOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;236,6
1;1;Rede Estadual;5;31951;PEDRO TOFANO VEREADOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;238,1
1;1;Rede Estadual;5;31951;PEDRO TOFANO VEREADOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;233,8
1;1;Rede Estadual;5;31951;PEDRO TOFANO VEREADOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;245,3
1;1;Rede Estadual;5;31963;TANNEL ABBUD COMENDADOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;244
1;1;Rede Estadual;5;31963;TANNEL ABBUD COMENDADOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;256,7
1;1;Rede Estadual;5;31963;TANNEL ABBUD COMENDADOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;296
1;1;Rede Estadual;5;31963;TANNEL ABBUD COMENDADOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;297,7
1;1;Rede Estadual;5;31987;ANIBAL VITOR FAVA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;244,1
1;1;Rede Estadual;5;31987;ANIBAL VITOR FAVA;9º Ano EF;9;GERAL;2;MATEMÁTICA;240,7
1;1;Rede Estadual;5;31987;ANIBAL VITOR FAVA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;261,8
1;1;Rede Estadual;5;31987;ANIBAL VITOR FAVA;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,1
1;1;Rede Estadual;5;31999;JOSE FOZ DOUTOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;227,4
1;1;Rede Estadual;5;31999;JOSE FOZ DOUTOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;238
1;1;Rede Estadual;5;31999;JOSE FOZ DOUTOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;266,7
1;1;Rede Estadual;5;31999;JOSE FOZ DOUTOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;269
1;1;Rede Estadual;5;32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;246,3
1;1;Rede Estadual;5;32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,5
1;1;Rede Estadual;5;32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,3
1;1;Rede Estadual;5;32001;MARIETTA FERRAZ DE ASSUMPCAO PROFESSORA;EM-3ª série;9;GERAL;2;MATEMÁTICA;283,8
1;1;Rede Estadual;5;32050;FLORIVALDO LEAL;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;249,9
1;1;Rede Estadual;5;32050;FLORIVALDO LEAL;9º Ano EF;9;GERAL;2;MATEMÁTICA;256,9
1;1;Rede Estadual;5;32050;FLORIVALDO LEAL;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;278,5
1;1;Rede Estadual;5;32050;FLORIVALDO LEAL;EM-3ª série;9;GERAL;2;MATEMÁTICA;289,4
1;1;Rede Estadual;5;32074;SARRION MONSENHOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,3
1;1;Rede Estadual;5;32074;SARRION MONSENHOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;263,7
1;1;Rede Estadual;5;32074;SARRION MONSENHOR;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;299,8
1;1;Rede Estadual;5;32074;SARRION MONSENHOR;EM-3ª série;9;GERAL;2;MATEMÁTICA;309,2
1;1;Rede Estadual;5;32098;MARREY JUNIOR DOUTOR;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;251,4
1;1;Rede Estadual;5;32098;MARREY JUNIOR DOUTOR;9º Ano EF;9;GERAL;2;MATEMÁTICA;267,2
1;1;Rede Estadual;5;32104;ANTONIO FIORAVANTE DE MENEZES;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;206,6
1;1;Rede Estadual;5;32104;ANTONIO FIORAVANTE DE MENEZES;9º Ano EF;9;GERAL;2;MATEMÁTICA;223,4
1;1;Rede Estadual;5;32104;ANTONIO FIORAVANTE DE MENEZES;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;258,7
1;1;Rede Estadual;5;32104;ANTONIO FIORAVANTE DE MENEZES;EM-3ª série;9;GERAL;2;MATEMÁTICA;261
1;1;Rede Estadual;5;32136;FRANCISCO PIERGENTILE;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;235
1;1;Rede Estadual;5;32136;FRANCISCO PIERGENTILE;9º Ano EF;9;GERAL;2;MATEMÁTICA;243,3
1;1;Rede Estadual;5;32136;FRANCISCO PIERGENTILE;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;276,2
1;1;Rede Estadual;5;32136;FRANCISCO PIERGENTILE;EM-3ª série;9;GERAL;2;MATEMÁTICA;274,9
1;1;Rede Estadual;5;32141;ROSA FRANCISCA MANO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;250,3
1;1;Rede Estadual;5;32141;ROSA FRANCISCA MANO;9º Ano EF;9;GERAL;2;MATEMÁTICA;259,3
1;1;Rede Estadual;5;32141;ROSA FRANCISCA MANO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;284,7
1;1;Rede Estadual;5;32141;ROSA FRANCISCA MANO;EM-3ª série;9;GERAL;2;MATEMÁTICA;307,2
1;1;Rede Estadual;5;32165;JOSE SANCHES POSTIGO DEPUTADO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;248,4
1;1;Rede Estadual;5;32165;JOSE SANCHES POSTIGO DEPUTADO;9º Ano EF;9;GERAL;2;MATEMÁTICA;262,3
1;1;Rede Estadual;5;32165;JOSE SANCHES POSTIGO DEPUTADO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;267,4
1;1;Rede Estadual;5;32165;JOSE SANCHES POSTIGO DEPUTADO;EM-3ª série;9;GERAL;2;MATEMÁTICA;272,9
1;1;Rede Estadual;5;32177;ARTHUR RIBEIRO;9º Ano EF;9;GERAL;1;LÍNGUA PORTUGUESA;247,2
1;1;Rede Estadual;5;32177;ARTHUR RIBEIRO;9º Ano EF;9;GERAL;2;MATEMÁTICA;246,6
1;1;Rede Estadual;5;32177;ARTHUR RIBEIRO;EM-3ª série;9;GERAL;1;LÍNGUA PORTUGUESA;284,2
